bids
1527685200000,127613
1526392800000,279858
1529438400000,76388
1530882000000,101450
1525010400000,661848
1526389200000,388436
1529874000000,84615
1528581600000,73934
1527588000000,210150
1530849600000,131148
1530270000000,111454
1525928400000,121514
1529244000000,208386
1529956800000,58977
1530561600000,17527
1526698800000,132762
1525719600000,66456
1529856000000,46945
1528563600000,41428
1529971200000,107270
1530352800000,106352
1529344800000,135942
1525734000000,39052
1524762000000,683140
1528354800000,143773
1525107600000,642224
1528048800000,185282
1529938800000,109175
1525096800000,649690
1527058800000,160125
1525122000000,39898
1529150400000,190708
1528869600000,131230
1528984800000,259222
1526500800000,17683
1527879600000,54497
1525204800000,130489
1528884000000,140811
1530673200000,179946
1525640400000,20165
1527091200000,144135
1526724000000,109704
1528239600000,73441
1529647200000,241944
1525842000000,136953
1529967600000,93639
1529870400000,78403
1526605200000,88506
1525330800000,563939
1530666000000,176278
1525633200000,135343
1527166800000,118908
1528574400000,82634
1530363600000,81078
1530154800000,320811
1529355600000,59849
1525924800000,127894
1524952800000,53736
1528365600000,112149
1527987600000,79441
1525021200000,505655
1530748800000,153151
1527210000000,114801
1525312800000,272630
1528380000000,171811
1527904800000,71788
1525939200000,195969
1524646800000,455696
1530136800000,157856
1527804000000,73843
1526511600000,24263
1525518000000,147885
1530572400000,26638
1529546400000,331930
1524661200000,251789
1526497200000,31473
1529982000000,125982
1525309200000,207316
1527278400000,41056
1530039600000,207372
1528686000000,112138
1530475200000,372195
1524628800000,168184
1529370000000,134663
1526720400000,117327
1528768800000,46945
1528056000000,50787
1527084000000,336551
1525424400000,444031
1526832000000,55533
1529452800000,160835
1530072000000,138154
1524870000000,57206
1530248400000,159629
1525215600000,85274
1526623200000,112741
1530684000000,196234
1529658000000,258820
1525230000000,464730
1525942800000,199495
1527393600000,174549
1524949200000,65031
1529949600000,100722
1526011200000,113169
1528977600000,235691
1526097600000,110740
1530766800000,270796
1530054000000,98795
1529046000000,248769
1524855600000,161682
1529161200000,118626
1528992000000,424364
1529337600000,45833
1530781200000,297552
1529773200000,26391
1527501600000,124060
1528480800000,188564
1527375600000,58362
1528783200000,72424
1527490800000,169003
1525536000000,126305
1529128800000,213112
1526079600000,40944
1529564400000,211417
1526914800000,98008
1525327200000,580144
1528171200000,143665
1525618800000,86738
1527069600000,120832
1528074000000,110488
1526302800000,98549
1527710400000,95747
1527796800000,56778
1525006800000,567899
1529661600000,209438
1526414400000,15337
1525860000000,169075
1528668000000,60963
1526288400000,75057
1527696000000,71696
1530457200000,232845
1526508000000,14420
1529449200000,120464
1528156800000,106626
1528477200000,44621
1527184800000,118498
1525651200000,66170
1528459200000,140220
1528592400000,194738
1527487200000,169660
1525827600000,136098
1526194800000,76900
1524837600000,554280
1524970800000,563725
1527778800000,114299
1530460800000,616139
1526220000000,92160
1528794000000,127530
1527177600000,76318
1529139600000,264832
1528585200000,105512
1530374400000,76594
1528282800000,111851
1526925600000,103399
1525532400000,132981
1526940000000,32606
1529560800000,225510
1526313600000,39387
1524866400000,42040
1527721200000,104807
1529172000000,142329
1530356400000,97825
1527595200000,120679
1525323600000,520343
1530471600000,313471
1529348400000,67120
1530792000000,260119
1529463600000,159904
1527512400000,102909
1528491600000,97673
1529766000000,110026
1525226400000,414099
1529254800000,88334
1525838400000,172539
1527289200000,46814
1530874800000,108624
1524848400000,126869
1529866800000,94276
1529154000000,171706
1528902000000,132816
1526022000000,133846
1525629600000,122697
1530777600000,308197
1527912000000,79956
1529881200000,117146
1525208400000,82936
1528779600000,51254
1525644000000,16621
1529236800000,200682
1526104800000,135694
1529672400000,183513
1530165600000,278825
1527386400000,163358
1530468000000,685682
1528167600000,162930
1526004000000,96669
1529575200000,198984
1530759600000,216925
1527998400000,146614
1525726800000,27687
1525953600000,85717
1528894800000,301764
1528182000000,170949
1526410800000,25597
1527789600000,158295
1530147600000,305040
1525114800000,136637
1526522400000,78572
1527606000000,294816
1525341600000,457301
1526616000000,118435
1528149600000,89132
1529557200000,229150
1528264800000,300417
1527292800000,81830
1526299200000,66690
1529784000000,69459
1526907600000,109259
1525935600000,192222
1528876800000,128147
1526716800000,141957
1524639600000,237422
1527498000000,180547
1530180000000,126143
1527703200000,209071
1526731200000,101554
1528682400000,119987
1528473600000,56636
1530262800000,424481
1527930000000,30512
1530259200000,141165
1524672000000,496536
1525017600000,705158
1526634000000,108501
1529848800000,110563
1524963600000,309393
1528376400000,167351
1525032000000,83665
1528988400000,181837
1529060400000,218512
1524754800000,918734
1530680400000,245501
1524654000000,366563
1530900000000,310522
1527400800000,160900
1526407200000,65572
1525435200000,388292
1530583200000,56434
1525550400000,36350
1528358400000,133714
1527688800000,145947
1526130000000,149507
1530885600000,982869
1529877600000,80769
1526742000000,103449
1529780400000,82596
1528801200000,63049
1525752000000,132165
1525543200000,106410
1528484400000,100366
1527505200000,89022
1530158400000,299629
1530273600000,127302
1525240800000,530383
1527732000000,187952
1524862800000,54118
1529568000000,225938
1528275600000,164235
1529683200000,108830
1526918400000,51684
1529859600000,41240
1528290000000,58970
1527814800000,147527
1529071200000,236040
1525849200000,156705
1524765600000,351561
1526306400000,96485
1526630400000,133837
1527714000000,81439
1526421600000,10526
1526418000000,10868
1527202800000,48544
1530046800000,60599
1529892000000,159011
1526209200000,66739
1527188400000,52504
1528596000000,194094
1526824800000,121691
1524747600000,537307
1530385200000,166072
1526198400000,78779
1524974400000,622164
1526936400000,30255
1528387200000,59790
1529974800000,120390
1527094800000,47017
1525737600000,84320
1528678800000,116356
1530370800000,181047
1529362800000,99442
1528578000000,77164
1530367200000,173786
1524780000000,45523
1529359200000,82797
1525125600000,31390
1526533200000,98915
1528066800000,45697
1524956400000,71249
1530594000000,64210
1525561200000,32762
1528369200000,168948
1526709600000,154367
1527076800000,145108
1525852800000,141677
1525140000000,273737
1529265600000,73393
1524880800000,368141
1527908400000,60176
1528887600000,142699
1530676800000,172290
1524859200000,86014
1527897600000,43141
1526212800000,73391
1526515200000,46705
1530702000000,201365
1525222800000,307161
1527120000000,96904
1530576000000,38080
1530691200000,170741
1528704000000,105359
1527411600000,146836
1530064800000,148681
1525834800000,186058
1527285600000,35894
1529247600000,152892
1528693200000,115889
1525446000000,537685
1529038800000,246548
1530482400000,17491
1529474400000,157576
1528390800000,44501
1530658800000,63726
1525237200000,479220
1527102000000,60378
1528081200000,129084
1525528800000,147495
1525428000000,407005
1529280000000,151511
1527620400000,159147
1528999200000,190882
1529456400000,206787
1529571600000,199980
1526324400000,25862
1525219200000,173771
1525334400000,536669
1525770000000,104402
1526115600000,147067
1525946400000,165016
1527397200000,166024
1527307200000,150295
1526014800000,117914
1528268400000,154382
1530057600000,100840
1527296400000,109675
1529049600000,254006
1530493200000,60030
1528077600000,106839
1529485200000,130952
1530669600000,173226
1528192800000,154465
1526835600000,37629
1525863600000,138304
1528700400000,124261
1528092000000,155313
1528786800000,85115
1525442400000,554387
1526850000000,22501
1529470800000,161131
1526223600000,62467
1527631200000,82418
1530266400000,202183
1525233600000,416993
1528174800000,150685
1526641200000,89329
1526817600000,92662
1527422400000,244912
1526932800000,34361
1525960800000,269337
1524967200000,466825
1526608800000,104332
1528995600000,469215
1530784800000,371362
1527613200000,90980
1529064000000,205641
1529776800000,104343
1524758400000,831158
1526320800000,65553
1530810000000,41072
1525539600000,86693
1529802000000,160061
1527404400000,157928
1528812000000,67857
1529791200000,64608
1530172800000,159523
1525554000000,24898
1529146800000,211980
1529582400000,206862
1527922800000,140504
1525251600000,725957
1529758800000,132346
1524873600000,131242
1528200000000,89728
1530378000000,22308
1525345200000,489432
1528286400000,95244
1526626800000,114995
1529694000000,72777
1530075600000,122723
1526929200000,43826
1525636800000,58411
1524664800000,448947
1527699600000,55627
1529082000000,55460
1530896400000,75151
1526317200000,32366
1525024800000,325954
1526432400000,61498
1525460400000,139383
1528059600000,34388
1529467200000,166669
1527516000000,121525
1528495200000,64319
1530284400000,137063
1525845600000,135622
1527807600000,118929
1529258400000,115774
1527199200000,37451
1526950800000,110055
1530878400000,95416
1524985200000,802246
1529985600000,133722
1525748400000,138758
1528603200000,206877
1530090000000,111571
1524776400000,55431
1526205600000,72344
1530381600000,145045
1527840000000,137659
1529373600000,136820
1526108400000,164252
1529676000000,206159
1530169200000,231257
1528383600000,150410
1525136400000,198744
1526544000000,129319
1527001200000,124966
1529164800000,37271
1527087600000,315721
1525957200000,188199
1527919200000,111450
1528898400000,178644
1530601200000,331573
1527822000000,169760
1530687600000,232217
1530590400000,57853
1525118400000,67642
1528689600000,115742
1526526000000,85962
1527310800000,162653
1529884800000,111987
1528297200000,89486
1525647600000,27835
1529910000000,164870
1528588800000,142282
1527030000000,44389
1524790800000,251509
1530280800000,100736
1527195600000,33125
1525662000000,111968
1526007600000,104793
1527415200000,151453
1524690000000,45491
1525035600000,52216
1529690400000,132893
1526443200000,84873
1525150800000,440917
1529384400000,144529
1530486000000,26321
1524981600000,608661
1529478000000,163389
1528394400000,144512
1526734800000,110999
1525147200000,368851
1525762800000,135890
1525050000000,261768
1529175600000,81865
1529769600000,45944
1524772800000,92794
1527818400000,231680
1530000000000,116440
1530586800000,52246
1526961600000,125805
1525968000000,153277
1529190000000,124572
1528002000000,140143
1524675600000,317370
1526425200000,20513
1525132800000,104393
1529996400000,112542
1526540400000,130207
1525759200000,119828
1527321600000,145178
1526328000000,16652
1525338000000,534867
1530392400000,17304
1525471200000,37371
1527915600000,94510
1526119200000,128495
1524657600000,323746
1527098400000,133778
1525438800000,505886
1530500400000,57238
1526846400000,29513
1530889200000,708573
1528711200000,261665
1528502400000,107830
1527530400000,181309
1529481600000,173086
1528488000000,88319
1530903600000,307225
1529701200000,34204
1526216400000,83693
1530277200000,107549
1525244400000,462229
1526652000000,254666
1530892800000,31804
1528405200000,59947
1529272800000,92170
1528905600000,53463
1526025600000,174178
1526828400000,102314
1528279200000,156366
1530068400000,144572
1527598800000,169766
1528920000000,95342
1526619600000,113982
1526040000000,96079
1530795600000,209396
1524769200000,167013
1529787600000,72597
1528797600000,78620
1530612000000,185442
1525453200000,373813
1526122800000,110232
1527206400000,85099
1528614000000,227314
1530183600000,117095
1527642000000,241929
1525744800000,155221
1529157600000,141548
1528185600000,244587
1529593200000,260972
1527933600000,132826
1530568800000,20934
1526943600000,43289
1525356000000,602302
1528088400000,134681
1525971600000,346464
1524978000000,549115
1527012000000,112611
1527724800000,145083
1529978400000,129496
1527303600000,158882
1527624000000,92973
1526331600000,13032
1527112800000,40755
1529366400000,134929
1525129200000,43873
1527706800000,116662
1525680000000,161009
1526234400000,61672
1530295200000,112654
1525856400000,133932
1529269200000,55912
1527609600000,226102
1524884400000,497828
1528599600000,189604
1525464000000,75954
1529056800000,229959
1527217200000,153125
1528804800000,71115
1526227200000,29636
1530288000000,102621
1527008400000,24643
1529395200000,169098
1526518800000,64410
1530579600000,60359
1524992400000,866080
1525546800000,62666
1526954400000,125572
1528707600000,125488
1528610400000,219994
1529989200000,120890
1526342400000,45455
1524895200000,462842
1529377200000,144192
1528084800000,133291
1527105600000,44138
1526133600000,146663
1527541200000,86816
1530914400000,9901
1526727600000,95538
1525755600000,120230
1529168400000,34367
1525870800000,155081
1528916400000,96475
1529283600000,160798
1527926400000,142918
1524877200000,233361
1529895600000,159136
1525658400000,97357
1530720000000,195350
1529686800000,65288
1527314400000,169831
1528722000000,145052
1530082800000,142565
1527750000000,182847
1526018400000,133994
1528210800000,164589
1526454000000,113108
1530802800000,170064
1525161600000,403579
1528110000000,155285
1528196400000,100962
1527832800000,2797
1526839200000,92740
1528401600000,63922
1525867200000,132467
1526536800000,98950
1525982400000,37976
1529600400000,72136
1527220800000,165833
1525370400000,278199
1528178400000,153278
1527426000000,190081
1529074800000,215109
1530194400000,651717
1525964400000,233600
1527717600000,91263
1529992800000,110676
1526745600000,51262
1526860800000,66000
1530788400000,326556
1528696800000,120287
1527508800000,101362
1525352400000,552010
1527944400000,159088
1526760000000,35825
1528513200000,157684
1529380800000,141650
1527408000000,155291
1524686400000,71459
1530302400000,48101
1527523200000,31846
1530176400000,125571
1525143600000,332386
1526551200000,88368
1530291600000,48980
1529492400000,122301
1528304400000,25867
1529712000000,90092
1527332400000,149233
1529586000000,222047
1526842800000,36513
1525255200000,770107
1528293600000,81535
1525046400000,133211
1530079200000,120081
1530694800000,288446
1529100000000,121074
1525773600000,79041
1524668400000,428927
1526230800000,22167
1529668800000,185198
1524783600000,64792
1527829200000,
1525449600000,497519
1530511200000,72581
1530597600000,201426
1525028400000,159630
1526436000000,72274
1526756400000,46623
1530799200000,186970
1525766400000,124547
1527519600000,105222
1529820000000,151808
1528498800000,71011
1530201600000,39806
1528830000000,63767
1530190800000,112610
1525669200000,126021
1526126400000,132082
1529611200000,117273
1529697600000,49332
1530187200000,98997
1526562000000,111081
1524902400000,624679
1526353200000,81370
1529902800000,139336
1528315200000,26496
1527022800000,29100
1528189200000,220463
1524891600000,432927
1528930800000,178255
1525057200000,459259
1526947200000,81089
1529085600000,178033
1524682800000,140270
1527728400000,189221
1530496800000,55834
1524679200000,243220
1528300800000,34816
1526871600000,116199
1529679600000,188835
1530522000000,64434
1526335200000,13529
1525042800000,59741
1528524000000,199373
1525039200000,42984
1527231600000,182492
1527534000000,112489
1529067600000,221051
1527228000000,171195
1529182800000,57836
1524988800000,910623
1530604800000,249617
1527825600000,
1526238000000,21736
1530907200000,20960
1526853600000,27182
1528606800000,206217
1529888400000,136218
1525348800000,470970
1528506000000,148041
1527213600000,140794
1528621200000,256565
1524794400000,333514
1530410400000,97630
1529402400000,168180
1527004800000,55965
1529391600000,155800
1528412400000,82659
1529388000000,150621
1525154400000,457928
1525590000000,142449
1528398000000,86333
1526738400000,136918
1529179200000,56150
1525881600000,127034
1529294400000,120000
1528927200000,145679
1526529600000,95783
1527937200000,184937
1526965200000,131098
1525672800000,141438
1530910800000,12845
1525572000000,136201
1528912800000,131893
1527325200000,137755
1526032800000,128976
1527940800000,163367
1527440400000,27699
1530093600000,93418
1525060800000,499679
1528909200000,31342
1530396000000,28711
1529276400000,108603
1526644800000,89851
1527116400000,54880
1528095600000,206230
1525654800000,99957
1525266000000,899156
1529794800000,100266
1528815600000,108258
1527843600000,104662
1527634800000,98799
1530478800000,15354
1525557600000,20822
1525878000000,177532
1525993200000,40207
1524888000000,444449
1530504000000,59179
1526450400000,108953
1526241600000,13437
1528203600000,195120
1525248000000,527071
1525381200000,45238
1525363200000,567192
1526029200000,143026
1527616800000,223777
1526144400000,65878
1527552000000,268828
1530813600000,105645
1525975200000,89740
1528632000000,165638
1530421200000,73498
1528120800000,213346
1527336000000,421769
1529290800000,133346
1528923600000,129440
1530712800000,346581
1525071600000,464672
1529704800000,34039
1530198000000,1453758
1529078400000,79089
1527127200000,142941
1528714800000,229223
1524996000000,794319
1526749200000,39278
1525456800000,274185
1530918000000,16318
1526864400000,92098
1530100800000,213400
1525892400000,51887
1530489600000,39646
1527948000000,166758
1528102800000,223434
1529510400000,79807
1529596800000,118217
1530306000000,77167
1526252400000,16427
1527660000000,214849
1530921600000,38406
1528005600000,167507
1525262400000,760025
1529496000000,191153
1526670000000,44348
1528308000000,110690
1526043600000,110714
1527451200000,66216
1530086400000,132117
1527627600000,83670
1526637600000,100850
1530824400000,36245
1526770800000,40949
1530698400000,218783
1527418800000,139017
1528826400000,119263
1524787200000,139881
1525568400000,102189
1527130800000,159784
1526976000000,114786
1530212400000,184818
1527433200000,135577
1526140800000,68390
1528214400000,112413
1529622000000,183427
1526364000000,119852
1527951600000,171483
1525374000000,141790
1527742800000,182082
1526958000000,134434
1525665600000,116464
1529578800000,192514
1528020000000,210867
1524693600000,35183
1527739200000,194621
1526446800000,90699
1527854400000,135917
1530403200000,40936
1528311600000,59003
1526346000000,69876
1525053600000,371585
1527109200000,40502
1527242400000,129016
1526137200000,135542
1524913200000,608609
1525280400000,416983
1525874400000,182726
1529913600000,223700
1526428800000,49676
1529287200000,147857
1530709200000,225290
1526655600000,181198
1528617600000,520240
1528520400000,171633
1529899200000,162548
1525359600000,637290
1529301600000,130626
1525777200000,82587
1527318000000,152445
1526461200000,127062
1527015600000,51726
1528423200000,140948
1530806400000,60616
1530003600000,109012
1526752800000,107479
1525165200000,402013
1524801600000,410461
1525780800000,93960
1529193600000,159538
1528808400000,68230
1528941600000,246313
1527836400000,37543
1529010000000,127031
1525986000000,30083
1530630000000,523145
1525683600000,117719
1529604000000,160022
1527224400000,174202
1529924400000,201426
1525885200000,106591
1529715600000,155908
1529298000000,122982
1526666400000,111888
1528531200000,174981
1525676400000,144740
1527429600000,191402
1530111600000,1555231
1526457600000,132874
1529730000000,192009
1529521200000,120022
1526036400000,123329
1530705600000,273807
1525064400000,523731
1526472000000,73079
1528225200000,65215
1528099200000,163947
1528840800000,71136
1525791600000,144705
1527850800000,132927
1527544800000,90336
1529798400000,113899
1528819200000,47424
1526439600000,76946
1527847200000,83025
1526554800000,78308
1525582800000,172094
1526990400000,122539
1529503200000,198512
1529589600000,283684
1528207200000,200693
1528822800000,37434
1525788000000,161182
1527350400000,41873
1526245200000,11322
1530223200000,177511
1524700800000,118919
1530514800000,78979
1526148000000,110930
1530817200000,59976
1526763600000,26596
1525176000000,384628
1529809200000,178745
1528725600000,155568
1528516800000,160658
1525291200000,68563
1525467600000,46988
1527123600000,125736
1530205200000,17827
1525258800000,720339
1530320400000,113440
1529312400000,142049
1528322400000,22981
1530932400000,69224
1524906000000,762793
1525273200000,1177738
1529906400000,146194
1529103600000,193878
1527526800000,15668
1527026400000,30641
1530108000000,698440
1528934400000,179858
1526054400000,55803
1527462000000,74607
1530723600000,321999
1530097200000,115135
1529089200000,110869
1524812400000,535279
1526648400000,260834
1526875200000,102579
1528837200000,67097
1528740000000,100473
1525579200000,164245
1529200800000,188822
1525482000000,214720
1527444000000,170609
1527235200000,157352
1530820800000,38964
1526263200000,60207
1529812800000,172956
1530432000000,76526
1529186400000,100857
1530608400000,172916
1527962400000,51869
1528434000000,134402
1526857200000,36329
1525564800000,68540
1526972400000,155692
1527138000000,154048
1527638400000,159793
1527753600000,160107
1530388800000,9150
1526781600000,118504
1530414000000,101416
1524798000000,381163
1526360400000,104410
1529406000000,314471
1528113600000,139698
1527141600000,369108
1528416000000,115151
1526151600000,57315
1529092800000,94212
1525158000000,459984
1524898800000,544113
1527735600000,200081
1526050800000,122263
1528542000000,262208
1529211600000,211424
1530331200000,122635
1530507600000,60738
1528833600000,51775
1528030800000,141479
1527246000000,134002
1530622800000,281900
1526968800000,141308
1526256000000,41549
1525284000000,269799
1529917200000,208108
1527037200000,115779
1528624800000,188326
1525575600000,144478
1527328800000,145322
1524823200000,548670
1526356800000,106845
1527764400000,123153
1530313200000,122203
1530399600000,33901
1528012800000,245889
1529420400000,149837
1527019200000,37399
1527152400000,254943
1526162400000,42965
1529208000000,209867
1525910400000,87374
1529323200000,83388
1524805200000,472631
1525784400000,170881
1529197200000,153056
1527537600000,98935
1528945200000,236579
1530619200000,126739
1527973200000,13962
1530734400000,75318
1526547600000,104175
1525701600000,113323
1526680800000,31978
1529488800000,118602
1526983200000,119985
1525690800000,84948
1528736400000,41072
1525687200000,93881
1530122400000,788033
1527343200000,155929
1526371200000,108834
1529920800000,229100
1528124400000,88097
1527040800000,133764
1529532000000,137793
1530716400000,262822
1526662800000,41125
1525075200000,498800
1528718400000,214652
1528851600000,115232
1527861600000,154957
1526274000000,99194
1526868000000,111358
1530104400000,179057
1529614800000,151295
1525896000000,34056
1527649200000,319356
1528106400000,213214
1529514000000,40048
1526659200000,77381
1528221600000,124043
1530010800000,118970
1529002800000,108668
1530925200000,66832
1525978800000,53405
1529305200000,135147
1526047200000,119798
1528009200000,206468
1530831600000,44725
1525190400000,637710
1529823600000,147096
1526338800000,21120
1527746400000,196600
1525366800000,432802
1530828000000,34236
1526774400000,73297
1528527600000,203188
1528430400000,127782
1526565600000,109621
1527134400000,157414
1530216000000,86142
1525269600000,1112694
1527570000000,0
1525172400000,386139
1529805600000,180690
1526580000000,96008
1528218000000,93487
1524920400000,494836
1530007200000,178158
1528333200000,89653
1527361200000,69288
1528509600000,148972
1524711600000,324717
1526065200000,49273
1527652800000,310244
1527955200000,171046
1530525600000,63025
1524708000000,276637
1529708400000,44629
1524697200000,52087
1527858000000,141921
1530540000000,311443
1525478400000,123139
1526886000000,121615
1525593600000,117563
1528250400000,138930
1530727200000,308999
1525806000000,59112
1526173200000,98324
1526673600000,34561
1530842400000,138155
1528426800000,119359
1524816000000,570975
1529834400000,134496
1525377600000,71378
1528441200000,263850
1527548400000,104892
1530230400000,150697
1526576400000,58758
1527984000000,34998
1526367600000,91647
1529204400000,213151
1528232400000,47630
1529640000000,243865
1530021600000,92627
1528408800000,69034
1529816400000,158224
1529607600000,100126
1524722400000,419649
1526349600000,73771
1528750800000,13674
1527757200000,134548
1526785200000,126922
1525492800000,446938
1529110800000,200422
1525392000000,115270
1528117200000,193832
1527260400000,139296
1530342000000,168580
1526155200000,47575
1529096400000,112186
1525903200000,23879
1529316000000,134902
1530518400000,105097
1524931200000,847639
1528344000000,93451
1529931600000,118284
1525600800000,100017
1527051600000,141787
1530936000000,53133
1525474800000,54683
1526882400000,162264
1529928000000,153825
1525086000000,489591
1527048000000,143348
1528635600000,213510
1530424800000,54578
1527663600000,209483
1530298800000,53878
1529719200000,172452
1530324000000,112541
1526270400000,67997
1530115200000,119832
1525168800000,409192
1528023600000,133419
1529431200000,152133
1524999600000,869405
1528326000000,30258
1527033600000,89492
1525068000000,485589
1525183200000,516653
1529222400000,165130
1530406800000,71290
1528844400000,79384
1530018000000,206329
1527760800000,157881
1527372000000,42851
1530633600000,22711
1525795200000,100167
1526558400000,86796
1526691600000,101759
1527966000000,31561
1525586400000,159306
1526994000000,274073
1527339600000,140521
1528747200000,23322
1527454800000,57159
1528650000000,19061
1525489200000,420936
1530615600000,160197
1527354000000,29633
1529107200000,181165
1526382000000,114449
1530730800000,82340
1524704400000,208515
1528135200000,130133
1529722800000,171121
1528732800000,52367
1527145200000,156851
1526767200000,29508
1525921200000,116109
1528729200000,118088
1527436800000,51661
1526464800000,87912
1530309600000,88521
1527872400000,20802
1528956000000,229340
1525500000000,445801
1529413200000,252735
1529625600000,271592
1529499600000,204033
1525698000000,107145
1529013600000,122259
1530133200000,160378
1525989600000,28459
1526061600000,89970
1528938000000,209247
1526058000000,44872
1527645600000,288003
1525388400000,50611
1526796000000,137621
1530014400000,120151
1527253200000,133622
1529006400000,96473
1530450000000,58558
1528034400000,152476
1529442000000,95511
1528016400000,235047
1527980400000,16727
1528452000000,265024
1526878800000,105998
1529733600000,190922
1525194000000,477333
1527156000000,199632
1528743600000,37386
1529827200000,167210
1526778000000,107004
1525485600000,301912
